time,level,latitude,longitude,co_conc,no2_conc,o3_conc,pm10_conc,pm2p5_conc
53 days 15:00:00,0.0,48.95,2.45,180.97752,13.154257,67.72672,24.008377,10.487465
53 days 15:00:00,0.0,48.85,2.15,159.83496,8.709776,70.59104,19.63098,9.321422
53 days 15:00:00,0.0,48.85,2.25,165.22394,15.072239,68.51011,22.095028,9.757979
53 days 15:00:00,0.0,48.85,2.35,178.75677,17.665073,64.59115,23.078588,10.720608
53 days 15:00:00,0.0,48.85,2.45,176.47235,17.178947,65.864105,22.361736,9.829076
53 days 15:00:00,0.0,48.75,2.15,158.40773,8.037404,72.21304,18.23121,8.775724
53 days 15:00:00,0.0,48.75,2.25,161.8861,10.024763,70.23806,19.491655,8.659309
53 days 15:00:00,0.0,48.75,2.35,172.22,15.18275,67.234886,20.325264,9.183179
53 days 15:00:00,0.0,48.75,2.45,172.26457,13.340561,66.99799,21.513634,9.154742
53 days 15:00:00,50.0,48.95,2.15,160.88962,6.6397457,76.50857,21.547281,9.487572
53 days 15:00:00,50.0,48.95,2.25,164.78737,9.51895,74.01963,22.617985,9.312948
53 days 15:00:00,50.0,48.95,2.35,172.15393,10.73375,75.09238,23.322956,9.047377
53 days 15:00:00,50.0,48.95,2.45,170.05846,11.321391,74.06735,23.615074,9.197229
53 days 15:00:00,50.0,48.85,2.15,156.03337,6.5238705,75.317665,19.681112,7.8907833
53 days 15:00:00,50.0,48.85,2.25,158.01732,11.672456,71.40317,21.511925,8.660173
53 days 15:00:00,50.0,48.85,2.35,170.2308,13.025784,68.99328,22.366508,9.483252
53 days 15:00:00,50.0,48.85,2.45,160.92316,13.616011,69.628685,22.114466,9.473674
53 days 15:00:00,50.0,48.75,2.15,152.55614,5.2670197,75.7295,17.763329,6.8175793
53 days 15:00:00,50.0,48.75,2.25,155.17184,7.5998025,75.03442,17.894466,7.203859
53 days 15:00:00,50.0,48.75,2.35,165.22403,10.641224,71.20591,18.414982,7.74947
53 days 15:00:00,50.0,48.75,2.45,162.60548,10.463425,71.11662,19.282299,8.243866
54 days 15:00:00,0.0,48.95,2.15,171.16376,13.714108,47.922146,8.464128,5.316977
54 days 15:00:00,0.0,48.95,2.25,181.24187,20.055765,45.746037,9.112285,5.5551934
54 days 15:00:00,0.0,48.95,2.35,184.87962,24.69085,41.209705,10.01527,5.6112413
54 days 15:00:00,0.0,48.95,2.45,189.05011,25.877853,39.810986,10.636398,5.3205442
54 days 15:00:00,0.0,48.85,2.15,153.7608,13.1876745,46.091644,7.258592,4.31784
54 days 15:00:00,0.0,48.85,2.25,172.69194,20.906328,43.630608,8.648414,4.682242
54 days 15:00:00,0.0,48.85,2.35,191.74199,28.00409,37.616093,9.228103,5.164111
54 days 15:00:00,0.0,48.85,2.45,185.22887,25.37449,37.177467,9.408609,4.6380963
54 days 15:00:00,0.0,48.75,2.15,146.05397,10.490418,46.47727,7.1836157,4.1518292
54 days 15:00:00,0.0,48.75,2.25,153.08595,13.618156,44.594345,7.985193,4.381107
54 days 15:00:00,0.0,48.75,2.35,173.01822,19.214731,42.116173,8.51395,4.4856987
54 days 15:00:00,0.0,48.75,2.45,170.51256,17.984348,40.333214,8.6962185,4.249685
54 days 15:00:00,50.0,48.95,2.15,151.24802,9.474812,53.5977,7.199958,5.4330015
54 days 15:00:00,50.0,48.95,2.25,161.91924,16.570824,47.2442,8.396541,5.738322
54 days 15:00:00,50.0,48.95,2.35,168.17201,20.220867,45.480423,7.8329096,5.705147
54 days 15:00:00,50.0,48.95,2.45,175.00084,23.85292,42.820377,8.115393,5.4130282
54 days 15:00:00,50.0,48.85,2.15,145.63326,9.944984,51.49842,6.684104,3.9199505
54 days 15:00:00,50.0,48.85,2.25,158.4303,14.963008,47.206882,6.94547,4.431705
54 days 15:00:00,50.0,48.85,2.35,172.54747,20.874006,44.749187,7.289259,4.679201
54 days 15:00:00,50.0,48.85,2.45,162.65057,20.56163,43.66507,7.7453423,4.5086565
54 days 15:00:00,50.0,48.75,2.15,136.28183,6.574909,52.838333,6.6217465,4.2902927
54 days 15:00:00,50.0,48.75,2.25,142.17535,9.928585,49.509953,6.747001,4.1511397
54 days 15:00:00,50.0,48.75,2.35,148.48872,12.490661,44.865604,6.99967,4.214975
54 days 15:00:00,50.0,48.75,2.45,151.0427,14.816693,43.94231,7.6542788,4.54731
55 days 15:00:00,0.0,48.95,2.15,167.42245,7.7235713,73.67445,12.577175,4.5337715
55 days 15:00:00,0.0,48.95,2.25,167.87357,10.926527,72.17639,12.876853,4.390924
55 days 15:00:00,0.0,48.95,2.35,168.1064,10.281795,74.88457,10.449184,3.7664137
55 days 15:00:00,0.0,48.95,2.45,168.32468,10.12539,75.27201,10.1373415,3.2121904
55 days 15:00:00,0.0,48.85,2.15,165.44875,8.780262,71.52557,13.1881275,5.438548
55 days 15:00:00,0.0,48.85,2.25,171.22482,13.93569,69.1798,14.7122135,6.4585323
55 days 15:00:00,0.0,48.85,2.35,175.1859,15.719863,70.04564,14.250531,5.9485044
55 days 15:00:00,0.0,48.85,2.45,170.23087,14.415456,70.78415,11.371639,4.325497
55 days 15:00:00,0.0,48.75,2.15,166.03423,8.064141,71.13528,12.641408,4.2791553
55 days 15:00:00,0.0,48.75,2.25,168.76726,10.409757,71.680214,13.269414,4.8353825
55 days 15:00:00,0.0,48.75,2.35,174.84723,15.765423,70.31849,14.219495,5.498205
55 days 15:00:00,0.0,48.75,2.45,176.93703,13.985655,71.87832,13.143449,5.3113465
55 days 15:00:00,50.0,48.95,2.15,162.73288,5.2662587,81.56318,9.677044,4.418515
55 days 15:00:00,50.0,48.95,2.25,165.95409,8.320441,82.48277,10.331368,4.168674
55 days 15:00:00,50.0,48.95,2.35,165.82516,9.021079,83.39131,9.873039,3.6620855
55 days 15:00:00,50.0,48.95,2.45,165.62587,8.855004,83.06607,9.255038,2.9518838
55 days 15:00:00,50.0,48.85,2.15,160.26997,7.5136127,78.41726,10.716027,5.424345
55 days 15:00:00,50.0,48.85,2.25,166.60733,9.653597,74.3866,10.459778,6.160908
55 days 15:00:00,50.0,48.85,2.35,170.80522,12.680893,73.71694,10.156006,5.7822456
55 days 15:00:00,50.0,48.85,2.45,165.68784,11.738159,74.69088,10.019639,4.0299335
55 days 15:00:00,50.0,48.75,2.15,164.15988,6.195677,77.24762,8.731169,4.058028
55 days 15:00:00,50.0,48.75,2.25,164.53822,8.315133,75.10185,10.20114,4.618661
55 days 15:00:00,50.0,48.75,2.35,167.1096,11.995432,73.87055,10.305334,5.175101
55 days 15:00:00,50.0,48.75,2.45,167.22078,11.643181,74.134995,10.086658,4.4101024
56 days 15:00:00,0.0,48.95,2.15,250.33939,27.614397,49.20423,20.469881,14.372233
56 days 15:00:00,0.0,48.95,2.25,233.71825,27.744001,50.21132,14.9729805,9.290105
56 days 15:00:00,0.0,48.95,2.35,226.85396,22.497574,54.620544,15.254952,9.398775
56 days 15:00:00,0.0,48.95,2.45,216.33792,17.681011,57.935722,14.628594,8.773611
56 days 15:00:00,0.0,48.85,2.15,230.9767,26.345667,50.274387,16.071508,9.871897
56 days 15:00:00,0.0,48.85,2.25,226.97446,26.230019,53.27192,15.568103,9.265477
56 days 15:00:00,0.0,48.85,2.35,220.29877,26.131304,56.451355,14.884845,8.751911
56 days 15:00:00,0.0,48.85,2.45,221.0116,16.825844,59.931866,12.355681,7.553808
56 days 15:00:00,0.0,48.75,2.15,215.017,19.192698,54.31132,13.18156,8.281916
56 days 15:00:00,0.0,48.75,2.25,215.98595,20.734966,53.644184,13.877068,8.209156
56 days 15:00:00,0.0,48.75,2.35,216.26971,19.21824,55.24126,13.496103,8.0551815
56 days 15:00:00,0.0,48.75,2.45,204.8634,13.807771,59.15298,12.488979,7.432135
56 days 15:00:00,50.0,48.95,2.15,237.00945,25.296152,51.912174,19.587502,13.8253145
56 days 15:00:00,50.0,48.95,2.25,224.07278,25.39425,53.97925,15.541728,10.01375
56 days 15:00:00,50.0,48.95,2.35,215.81378,20.930433,56.76669,14.273892,9.748874
56 days 15:00:00,50.0,48.95,2.45,202.01561,15.961319,59.197052,14.530598,8.781854
56 days 15:00:00,50.0,48.85,2.15,223.16261,25.821169,51.639122,15.684576,10.266561
56 days 15:00:00,50.0,48.85,2.25,219.75098,24.48561,57.729282,15.2899685,9.072821
56 days 15:00:00,50.0,48.85,2.35,211.34612,22.637514,58.520466,14.785427,9.337782
56 days 15:00:00,50.0,48.85,2.45,200.42957,15.495896,62.082047,12.93938,7.959258
56 days 15:00:00,50.0,48.75,2.15,208.12991,18.84796,56.80012,13.819771,9.073261
56 days 15:00:00,50.0,48.75,2.25,211.7596,18.605097,57.46909,14.351825,8.924559
56 days 15:00:00,50.0,48.75,2.35,209.07022,17.939507,58.505096,14.180101,8.461925
56 days 15:00:00,50.0,48.75,2.45,194.53683,12.651356,64.134186,12.950237,7.9671736
57 days 15:00:00,0.0,48.95,2.15,290.0956,24.455418,28.536934,19.561298,17.218496
57 days 15:00:00,0.0,48.95,2.25,302.8422,30.936348,24.099773,18.679771,15.726869
57 days 15:00:00,0.0,48.95,2.35,294.85477,28.958298,24.570763,17.651245,15.107674
57 days 15:00:00,0.0,48.95,2.45,283.2619,20.710133,28.243765,17.19468,14.614365
57 days 15:00:00,0.0,48.85,2.15,250.76405,18.581034,29.503607,15.956175,14.278847
57 days 15:00:00,0.0,48.85,2.25,288.35757,28.9008,24.491808,17.378796,14.514448
57 days 15:00:00,0.0,48.85,2.35,304.21826,32.03067,20.143549,17.226511,14.878864
57 days 15:00:00,0.0,48.85,2.45,269.1818,20.34892,28.976732,15.71425,13.6041155
57 days 15:00:00,0.0,48.75,2.15,257.28946,11.124584,33.89867,15.554804,13.3548
57 days 15:00:00,0.0,48.75,2.25,261.62137,19.740383,30.092937,15.643309,13.838922
57 days 15:00:00,0.0,48.75,2.35,271.13742,23.888845,27.098568,16.213163,13.539058
57 days 15:00:00,0.0,48.75,2.45,260.7476,16.825651,32.33243,15.630718,13.301012
57 days 15:00:00,50.0,48.95,2.15,265.14294,21.491129,31.974522,18.39361,15.836974
57 days 15:00:00,50.0,48.95,2.25,265.82233,24.215685,29.459057,16.623817,14.44166
57 days 15:00:00,50.0,48.95,2.35,264.39624,23.613983,30.073776,15.848617,13.397632
57 days 15:00:00,50.0,48.95,2.45,259.14676,19.062643,33.087914,15.288254,13.052691
57 days 15:00:00,50.0,48.85,2.15,231.83179,15.868861,36.04055,15.686968,12.834171
57 days 15:00:00,50.0,48.85,2.25,257.49115,21.694948,33.16208,15.767003,12.991087
57 days 15:00:00,50.0,48.85,2.35,259.98666,23.79233,32.54516,15.432309,12.483618
57 days 15:00:00,50.0,48.85,2.45,256.18896,17.682394,34.74146,14.872061,11.932606
57 days 15:00:00,50.0,48.75,2.15,215.52194,10.343837,41.00114,14.871833,12.118001
57 days 15:00:00,50.0,48.75,2.25,229.71552,13.550203,38.41944,15.425034,12.104373
57 days 15:00:00,50.0,48.75,2.35,254.77744,17.618729,36.723923,15.184927,11.7127075
57 days 15:00:00,50.0,48.75,2.45,243.97002,13.86101,35.66466,14.809561,11.457083
58 days 15:00:00,0.0,48.95,2.15,227.13585,12.929632,48.877567,14.941641,10.747011
58 days 15:00:00,0.0,48.95,2.25,225.73886,19.42702,41.2859,14.416408,8.983366
58 days 15:00:00,0.0,48.95,2.35,227.71793,21.997053,40.285706,15.432996,9.315722
58 days 15:00:00,0.0,48.95,2.45,229.58057,19.41396,40.416607,15.539406,9.6571665
58 days 15:00:00,0.0,48.85,2.15,213.62303,9.724318,49.298656,11.906003,7.7378845
58 days 15:00:00,0.0,48.85,2.25,220.50017,18.76289,45.504456,13.607042,8.734527
58 days 15:00:00,0.0,48.85,2.35,222.62476,24.103584,41.716125,15.75183,10.026514
58 days 15:00:00,0.0,48.85,2.45,224.67635,18.282393,42.951363,13.939975,8.3272295
58 days 15:00:00,0.0,48.75,2.15,204.76318,7.977306,51.998035,12.003632,7.651532
58 days 15:00:00,0.0,48.75,2.25,211.9541,10.884832,50.570896,12.646616,7.889621
58 days 15:00:00,0.0,48.75,2.35,216.96088,14.524787,46.289948,13.281244,8.659714
58 days 15:00:00,0.0,48.75,2.45,212.72786,13.28624,49.35265,13.090478,7.704965
58 days 15:00:00,50.0,48.95,2.15,213.75354,11.2007675,52.57243,15.049188,12.962401
58 days 15:00:00,50.0,48.95,2.25,214.95271,18.001911,46.97287,14.399297,10.194112
58 days 15:00:00,50.0,48.95,2.35,219.48802,20.658688,44.113033,15.316095,11.363971
58 days 15:00:00,50.0,48.95,2.45,213.20114,18.931927,47.580902,15.584353,10.827305
58 days 15:00:00,50.0,48.85,2.15,183.70895,9.45026,53.22363,12.236746,8.892696
58 days 15:00:00,50.0,48.85,2.25,198.84477,16.013388,52.597157,13.296904,9.126578
58 days 15:00:00,50.0,48.85,2.35,216.44508,23.03001,50.17975,14.719638,10.96805
58 days 15:00:00,50.0,48.85,2.45,199.9739,16.665808,48.88724,14.054427,9.118834
58 days 15:00:00,50.0,48.75,2.15,182.88177,6.970878,55.400406,11.822868,8.247453
58 days 15:00:00,50.0,48.75,2.25,188.79985,10.568874,54.56458,12.466351,8.400503
58 days 15:00:00,50.0,48.75,2.35,203.85063,12.078089,49.66243,12.471921,9.548101
58 days 15:00:00,50.0,48.75,2.45,196.8066,11.461792,53.83481,13.669569,8.765403
59 days 15:00:00,0.0,48.95,2.15,183.58241,9.521358,66.777626,10.752075,5.102902
59 days 15:00:00,0.0,48.95,2.25,183.80638,14.194015,64.487656,11.864188,5.137008
59 days 15:00:00,0.0,48.95,2.35,192.75308,16.279514,60.796738,12.599003,5.4550185
59 days 15:00:00,0.0,48.95,2.45,192.55527,17.486158,58.01366,13.16576,5.1600723
59 days 15:00:00,0.0,48.85,2.15,173.56888,10.41451,66.65377,11.158135,3.7646518
59 days 15:00:00,0.0,48.85,2.25,182.95418,17.520107,59.59609,13.162548,5.139992
59 days 15:00:00,0.0,48.85,2.35,190.26993,26.376497,51.953377,15.323167,7.659122
59 days 15:00:00,0.0,48.85,2.45,191.03505,25.601353,49.01085,16.030243,6.5315976
59 days 15:00:00,0.0,48.75,2.15,175.23781,9.082256,62.561043,12.128339,4.5297356
59 days 15:00:00,0.0,48.75,2.25,183.58241,14.565885,57.36348,13.985243,5.436225
59 days 15:00:00,0.0,48.75,2.35,204.95349,24.023848,49.41103,16.485615,6.296884
59 days 15:00:00,0.0,48.75,2.45,191.6883,24.611694,44.943592,18.431648,7.3755445
59 days 15:00:00,50.0,48.95,2.15,174.46175,7.707527,67.91173,11.547428,5.948671
59 days 15:00:00,50.0,48.95,2.25,179.74933,10.726651,65.76639,11.996348,5.5413876
59 days 15:00:00,50.0,48.95,2.35,186.04553,13.114914,62.83419,13.582507,6.4779544
59 days 15:00:00,50.0,48.95,2.45,190.35608,15.166734,61.542664,13.173434,4.9713407
59 days 15:00:00,50.0,48.85,2.15,169.08151,7.9407625,68.847115,9.763113,4.2835355
59 days 15:00:00,50.0,48.85,2.25,165.45479,12.892997,62.795692,13.365508,5.361855
59 days 15:00:00,50.0,48.85,2.35,187.35236,23.145773,54.424164,16.551098,7.9469376
59 days 15:00:00,50.0,48.85,2.45,187.98889,22.907103,50.298695,17.624216,6.9697495
59 days 15:00:00,50.0,48.75,2.15,168.38951,6.6133623,66.68074,11.651764,4.6120477
59 days 15:00:00,50.0,48.75,2.25,173.98938,10.967256,62.726727,14.103762,5.291625
59 days 15:00:00,50.0,48.75,2.35,180.70737,20.949371,50.906933,16.731747,6.139999
59 days 15:00:00,50.0,48.75,2.45,187.8528,22.108822,46.370518,18.089424,7.273684
60 days 15:00:00,0.0,48.95,2.15,194.74187,12.431599,65.63405,14.352906,7.974785
60 days 15:00:00,0.0,48.95,2.25,198.27696,16.07063,61.35117,16.595095,8.618799
60 days 15:00:00,0.0,48.95,2.35,208.36143,18.958673,58.236767,17.482988,9.332447
60 days 15:00:00,0.0,48.95,2.45,210.0963,19.297771,56.046703,17.116463,10.006517
60 days 15:00:00,0.0,48.85,2.15,183.24416,12.338162,63.76207,13.808687,6.890667
60 days 15:00:00,0.0,48.85,2.25,197.46205,17.296494,57.8948,14.953656,7.923867
60 days 15:00:00,0.0,48.85,2.35,205.3177,22.547995,52.614548,16.691473,9.423361
60 days 15:00:00,0.0,48.85,2.45,205.25949,22.578747,53.81421,16.459381,9.288642
60 days 15:00:00,0.0,48.75,2.15,183.91342,10.024763,64.02193,12.400136,7.3848143
60 days 15:00:00,0.0,48.75,2.25,189.35266,13.118466,61.437458,13.872892,8.182527
60 days 15:00:00,0.0,48.75,2.35,200.78638,16.896622,55.270657,15.928635,9.290462
60 days 15:00:00,0.0,48.75,2.45,203.1422,17.040293,53.50294,16.015945,9.9926195
60 days 15:00:00,50.0,48.95,2.15,180.31836,10.772055,68.05351,13.425847,9.162917
60 days 15:00:00,50.0,48.95,2.25,194.15372,13.437215,65.16659,13.818863,10.269986
60 days 15:00:00,50.0,48.95,2.35,196.29727,16.222322,60.4217,14.963063,10.550636
60 days 15:00:00,50.0,48.95,2.45,199.20824,17.650427,57.10685,15.3185625,11.239265
60 days 15:00:00,50.0,48.85,2.15,175.79,10.769837,67.33619,11.036832,7.483507
60 days 15:00:00,50.0,48.85,2.25,185.25124,15.3232155,61.092304,13.5930805,7.7384357
60 days 15:00:00,50.0,48.85,2.35,199.15349,18.067665,56.126377,14.802254,9.263317
60 days 15:00:00,50.0,48.85,2.45,196.55922,20.488697,54.72612,14.300184,9.192135
60 days 15:00:00,50.0,48.75,2.15,175.2377,9.299774,68.440895,12.16631,7.4549007
60 days 15:00:00,50.0,48.75,2.25,185.25124,11.922281,65.63616,12.487874,8.170019
60 days 15:00:00,50.0,48.75,2.35,194.08539,15.202473,58.66614,12.359749,8.126349
60 days 15:00:00,50.0,48.75,2.45,195.62788,15.0097885,58.23454,13.8252,7.986358
61 days 15:00:00,0.0,48.95,2.15,185.75484,15.273108,51.739655,11.900065,8.821883
61 days 15:00:00,0.0,48.95,2.25,193.70155,19.63513,47.71453,10.876543,7.229883
61 days 15:00:00,0.0,48.95,2.35,192.85754,20.7662,50.03728,11.059465,5.819996
61 days 15:00:00,0.0,48.95,2.45,190.25809,19.933294,48.220955,10.531446,5.019463
61 days 15:00:00,0.0,48.85,2.15,205.00293,18.879402,47.121994,13.053191,8.532564
61 days 15:00:00,0.0,48.85,2.25,208.11205,27.80858,42.031,11.994795,8.27063
61 days 15:00:00,0.0,48.85,2.35,213.62302,31.065758,38.414753,12.354586,7.372049
61 days 15:00:00,0.0,48.85,2.45,204.35855,28.457739,39.64485,10.7844,5.1765003
61 days 15:00:00,0.0,48.75,2.15,194.05205,18.062563,47.55097,10.79753,7.9312177
61 days 15:00:00,0.0,48.75,2.25,206.1315,26.958828,42.887493,10.8871155,7.2556334
61 days 15:00:00,0.0,48.75,2.35,221.92067,32.901764,36.587223,11.961684,8.65455
61 days 15:00:00,0.0,48.75,2.45,209.28711,31.158604,38.579308,10.753875,6.5533257
61 days 15:00:00,50.0,48.95,2.15,180.47379,13.023618,54.20851,12.416478,8.443269
61 days 15:00:00,50.0,48.95,2.25,179.23596,16.96497,55.443607,10.972144,7.059302
61 days 15:00:00,50.0,48.95,2.35,176.09502,17.136332,55.448227,10.952761,6.1730847
61 days 15:00:00,50.0,48.95,2.45,177.34364,17.944632,52.612377,10.376653,6.088331
61 days 15:00:00,50.0,48.85,2.15,205.00298,17.060034,50.452995,11.845259,10.040825
61 days 15:00:00,50.0,48.85,2.25,192.48389,22.96269,45.677155,11.688712,7.9888906
61 days 15:00:00,50.0,48.85,2.35,206.94736,27.760864,41.081825,12.5146475,7.9460664
61 days 15:00:00,50.0,48.85,2.45,187.8632,24.15456,42.134083,10.713563,6.6965203
61 days 15:00:00,50.0,48.75,2.15,191.29723,14.60741,47.867615,11.437805,8.650513
61 days 15:00:00,50.0,48.75,2.25,199.89343,24.51526,47.754257,10.828842,8.630269
61 days 15:00:00,50.0,48.75,2.35,205.68475,28.388664,38.878136,12.179953,8.163933
61 days 15:00:00,50.0,48.75,2.45,198.05534,26.904404,40.365158,10.797464,7.574694
62 days 15:00:00,0.0,48.95,2.15,191.39731,11.186806,49.423386,10.893587,7.1542487
62 days 15:00:00,0.0,48.95,2.25,202.15459,16.99621,47.058243,12.306061,8.041297
62 days 15:00:00,0.0,48.95,2.35,208.49353,22.144732,45.817123,12.329708,8.364935
62 days 15:00:00,0.0,48.95,2.45,218.22876,25.85459,45.023624,12.498419,7.6573553
62 days 15:00:00,0.0,48.85,2.15,186.73068,11.3099785,50.762436,10.267855,6.2354956
62 days 15:00:00,0.0,48.85,2.25,191.94073,17.16311,48.385643,11.082762,6.7563376
62 days 15:00:00,0.0,48.85,2.35,208.57289,25.400389,45.697113,11.955877,6.98418
62 days 15:00:00,0.0,48.85,2.45,216.18286,25.624586,43.664246,11.2139,6.8499446
62 days 15:00:00,0.0,48.75,2.15,183.01312,7.892545,54.79617,10.147204,6.5282817
62 days 15:00:00,0.0,48.75,2.25,185.25139,11.077667,53.622,10.728485,6.23293
62 days 15:00:00,0.0,48.75,2.35,191.92708,17.825733,49.769627,11.039106,7.0601654
62 days 15:00:00,0.0,48.75,2.45,197.95158,16.33734,52.326042,11.161746,6.8206415
62 days 15:00:00,50.0,48.95,2.15,173.33664,10.233633,52.59102,10.288865,7.7180595
62 days 15:00:00,50.0,48.95,2.25,187.70483,14.690385,50.481117,11.43534,7.988435
62 days 15:00:00,50.0,48.95,2.35,198.10826,18.874792,48.03614,12.423222,8.974739
62 days 15:00:00,50.0,48.95,2.45,208.3934,22.07904,47.04425,13.14755,8.472628
62 days 15:00:00,50.0,48.85,2.15,173.00684,9.337497,55.81526,8.9480715,6.868122
62 days 15:00:00,50.0,48.85,2.25,179.8264,14.565606,53.252163,10.254787,7.2448096
62 days 15:00:00,50.0,48.85,2.35,189.03708,21.075186,51.917522,10.914086,7.447371
62 days 15:00:00,50.0,48.85,2.45,197.83734,23.320103,48.71617,11.297438,7.4980755
62 days 15:00:00,50.0,48.75,2.15,170.39067,5.78587,59.96493,8.884577,6.1279497
62 days 15:00:00,50.0,48.75,2.25,175.45297,8.964376,58.629154,9.130482,6.4458184
62 days 15:00:00,50.0,48.75,2.35,180.4465,13.727912,56.83897,9.410549,6.858189
62 days 15:00:00,50.0,48.75,2.45,183.28345,14.157968,55.916145,9.745471,6.9990754
63 days 15:00:00,0.0,48.95,2.15,160.96379,9.639919,60.081482,9.030458,5.9125185
63 days 15:00:00,0.0,48.95,2.25,167.00261,13.706839,56.505207,9.190529,5.3489513
63 days 15:00:00,0.0,48.95,2.35,170.34795,15.566187,56.02763,9.123994,5.626248
63 days 15:00:00,0.0,48.95,2.45,171.68332,16.537527,55.30496,9.699846,5.0867968
63 days 15:00:00,0.0,48.85,2.15,155.21078,10.607905,59.36622,8.242865,4.99125
63 days 15:00:00,0.0,48.85,2.25,164.04242,16.264679,55.296978,8.329664,4.806509
63 days 15:00:00,0.0,48.85,2.35,171.90001,19.704586,51.249577,8.564712,5.2904453
63 days 15:00:00,0.0,48.85,2.45,173.67603,20.829504,49.159374,8.206541,4.828422
63 days 15:00:00,0.0,48.75,2.15,156.02933,9.105136,60.438786,7.8251786,4.66855
63 days 15:00:00,0.0,48.75,2.25,161.88647,12.509531,55.10045,7.423978,4.7149415
63 days 15:00:00,0.0,48.75,2.35,166.89323,16.895967,52.396877,7.445067,4.3156943
63 days 15:00:00,0.0,48.75,2.45,170.23108,16.970646,50.98416,7.567436,4.2745113
63 days 15:00:00,50.0,48.95,2.15,156.92896,6.4570446,66.264206,13.5283785,11.044683
63 days 15:00:00,50.0,48.95,2.25,160.66357,9.605722,60.796738,10.491035,9.144962
63 days 15:00:00,50.0,48.95,2.35,166.59143,12.918166,58.679634,12.189616,8.89434
63 days 15:00:00,50.0,48.95,2.45,166.15692,14.322121,57.58495,12.923124,10.52819
63 days 15:00:00,50.0,48.85,2.15,148.39722,8.398617,63.682835,10.006815,7.497654
63 days 15:00:00,50.0,48.85,2.25,154.87578,12.916752,60.08148,9.90066,8.036075
63 days 15:00:00,50.0,48.85,2.35,165.70944,16.693884,56.83966,10.434931,9.189314
63 days 15:00:00,50.0,48.85,2.45,166.4384,16.388187,55.005352,11.964047,9.585854
63 days 15:00:00,50.0,48.75,2.15,146.59596,6.0661325,64.95722,12.306543,7.192064
63 days 15:00:00,50.0,48.75,2.25,149.42494,7.858789,63.722668,10.843564,7.4030666
63 days 15:00:00,50.0,48.75,2.35,159.94121,13.827185,56.505203,10.567063,8.119748
63 days 15:00:00,50.0,48.75,2.45,159.03421,13.6612015,55.928192,10.916309,8.476271
64 days 15:00:00,0.0,48.95,2.15,149.41179,6.2291293,62.84094,8.9524975,5.1968455
